Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
4Mgx6X5wQmBXuooGhWRCqMhRbvmqHEqnhWb5ZaBT2g8YchCriMTKwaJqEaAsUPefXecdAnDbKkPkdd6Zw36fbPCd,1777509240,2026-04-30T00:34:00.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,2949997862,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2949382095,6,2949.82,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
21aqyqrYhVCCtEtHA5RBCDxYzBbJqqTQHhRa577A2Ffv5HwBm1zsCj4cV7QS7CPstJrQU94WKpHpncJtyuFVrzuQ,1777508011,2026-04-30T00:13:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1499690619,6,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,1555075935,8,1499.93,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1
21aqyqrYhVCCtEtHA5RBCDxYzBbJqqTQHhRa577A2Ffv5HwBm1zsCj4cV7QS7CPstJrQU94WKpHpncJtyuFVrzuQ,1777508011,2026-04-30T00:13:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3499278108,6,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,3628718707,8,3499.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1
21aqyqrYhVCCtEtHA5RBCDxYzBbJqqTQHhRa577A2Ffv5HwBm1zsCj4cV7QS7CPstJrQU94WKpHpncJtyuFVrzuQ,1777508011,2026-04-30T00:13:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,2549998361,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2549478141,6,2549.89,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
21aqyqrYhVCCtEtHA5RBCDxYzBbJqqTQHhRa577A2Ffv5HwBm1zsCj4cV7QS7CPstJrQU94WKpHpncJtyuFVrzuQ,1777508011,2026-04-30T00:13:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,2449998424,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2449490586,6,2449.89,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
3sPRei3s6KTLftRVD2f4kPtA1w4D18Ys6CnJjAWoEKGP9Abj3g4NWaYf68GVJDhwVjrFDHP5KXVaRY7EPC8KwjLY,1777506706,2026-04-29T23:51:46.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,479997097,6,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,136467300555699,9,479.91,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2PysdmLQGyie9DQrfm3LYRPA9Txo7b5bsjtDRHJ7TatdSPCUXb6YKGpJv5MJsJt5txkWLDc6gsGhNzKvPYbSWzDu,1777506188,2026-04-29T23:43:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1369402540,9,9mW7KJgUjV62Ltpdqe1NAV5AKWCujA7b9VnGVeLScypA,2464422585567,6,113.62,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
2PysdmLQGyie9DQrfm3LYRPA9Txo7b5bsjtDRHJ7TatdSPCUXb6YKGpJv5MJsJt5txkWLDc6gsGhNzKvPYbSWzDu,1777506188,2026-04-29T23:43:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,113608097,6,So11111111111111111111111111111111111111112,1369402540,9,113.62,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
2PysdmLQGyie9DQrfm3LYRPA9Txo7b5bsjtDRHJ7TatdSPCUXb6YKGpJv5MJsJt5txkWLDc6gsGhNzKvPYbSWzDu,1777506188,2026-04-29T23:43:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,113628551,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,113608097,6,113.63,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5rXgh1PV3cdJqGZf3gz4E79AUijZf1xRYwNK7xZCqVmfZzyKJDRR9p5arssF5KB19g72gKzEYyNnDTeJgLzAq85s,1777505991,2026-04-29T23:39:51.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1999997444,6,HrMp2mmpyDZJ65Mspzib7NJPXeZe2cvY5stfHG9nhWTH,2218895029623,6,2000,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4zX7rX5wsCeqfjrWPGzcviikUcSC5h9jT3ygLt4Ash4MoSG1M4hkoV4tstWRiHA8fDtTWHDgwAf89agUoe5Htezk,1777505574,2026-04-29T23:32:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,3779032863,9,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,90313654282510,9,313.79,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
4zX7rX5wsCeqfjrWPGzcviikUcSC5h9jT3ygLt4Ash4MoSG1M4hkoV4tstWRiHA8fDtTWHDgwAf89agUoe5Htezk,1777505574,2026-04-29T23:32:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,419892540,9,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,10077149779092,9,34.87,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4zX7rX5wsCeqfjrWPGzcviikUcSC5h9jT3ygLt4Ash4MoSG1M4hkoV4tstWRiHA8fDtTWHDgwAf89agUoe5Htezk,1777505574,2026-04-29T23:32:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,348765045,6,So11111111111111111111111111111111111111112,4198925403,9,348.65,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
4zX7rX5wsCeqfjrWPGzcviikUcSC5h9jT3ygLt4Ash4MoSG1M4hkoV4tstWRiHA8fDtTWHDgwAf89agUoe5Htezk,1777505574,2026-04-29T23:32:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,348827160,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,348765045,6,348.81,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
28r82AiTfk9HxHvyTCsqb12bjwXdZBi5ajBAQbtjbavkEQRJFX53iYzg5xcGzjwW9WKTPP1aUMqb9DDWrmgiZR6S,1777503804,2026-04-29T23:03:24.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199824441,6,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,144756837492,6,199.79,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2sr415m3eC3fMohV1nxPRLFzHFaTEKsQU88WXT1hsibzxGGP4yTbk7BFZvB7euc9ttzGzbM1NpFmGaHjZVPgUee6,1777503499,2026-04-29T22:58:19.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,3199828609,6,So11111111111111111111111111111111111111112,38463584275,9,3195,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
wV5Ts4EqZTCDhWg6ybARCbAy1J6ZdPa5zuFGLHk49C7aNF9vHGToXNmy6YhUpVeqGoSsESRm61CXW6kT3SpyzrM,1777502500,2026-04-29T22:41:40.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,4183694094,9,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,112418229857475,9,347.27,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
wV5Ts4EqZTCDhWg6ybARCbAy1J6ZdPa5zuFGLHk49C7aNF9vHGToXNmy6YhUpVeqGoSsESRm61CXW6kT3SpyzrM,1777502500,2026-04-29T22:41:40.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,347294965,6,So11111111111111111111111111111111111111112,4183694094,9,347.27,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
wV5Ts4EqZTCDhWg6ybARCbAy1J6ZdPa5zuFGLHk49C7aNF9vHGToXNmy6YhUpVeqGoSsESRm61CXW6kT3SpyzrM,1777502500,2026-04-29T22:41:40.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,347359557,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,347294965,6,347.34,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
JNtMWc6m8ujL9gpB4oVxzcTwx34pLNbcW8qcWCmtoARRAtNqjzNgjhuhtsvKDhQiAPGPWEonGZuS88kwR6taSgy,1777502087,2026-04-29T22:34:47.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,114827640,6,ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU,33381521404,6,114.83,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
3HgDga4SS2M8pB5WQKLscAERinDPkrNJ1py5z2XAKVtKwyvAwg2HfXuKskymvZS6mFfoT7VPQDizSPQMjrbLe1Gm,1777500488,2026-04-29T22:08:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,115295314,6,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,314286680706987,9,115.3,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,1.0,1.0
2TUK8izSAbBewpQ8pjNEiEhNGKTVpD2d1K6Hq8YgFLRSd9PJfRfxWU3jPoWRscvPeRz3aHF2qWM2voPDfkU1DCXw,1777500271,2026-04-29T22:04:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2412678248,9,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,546724297080302,9,199.92,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
2TUK8izSAbBewpQ8pjNEiEhNGKTVpD2d1K6Hq8YgFLRSd9PJfRfxWU3jPoWRscvPeRz3aHF2qWM2voPDfkU1DCXw,1777500271,2026-04-29T22:04:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199954119,6,So11111111111111111111111111111111111111112,2412678248,9,199.92,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
2TUK8izSAbBewpQ8pjNEiEhNGKTVpD2d1K6Hq8YgFLRSd9PJfRfxWU3jPoWRscvPeRz3aHF2qWM2voPDfkU1DCXw,1777500271,2026-04-29T22:04:31.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199996847,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199954119,6,199.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
5EgSJKPPFWchEPBYDqg7kgGUrD9EWQ1pVRh751rw6QCk74tYjff95Nr1zRDTCyZA3y4nSArFA7fydrcEf2yoeyAy,1777498835,2026-04-29T21:40:35.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1686159305,9,2MU93nLHhDsHzgEYBKbVbwLDd2pi71ubGp8SkEv9dZwQ,24202612097,6,139.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
5EgSJKPPFWchEPBYDqg7kgGUrD9EWQ1pVRh751rw6QCk74tYjff95Nr1zRDTCyZA3y4nSArFA7fydrcEf2yoeyAy,1777498835,2026-04-29T21:40:35.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,139966128,6,So11111111111111111111111111111111111111112,1686159305,9,139.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
5EgSJKPPFWchEPBYDqg7kgGUrD9EWQ1pVRh751rw6QCk74tYjff95Nr1zRDTCyZA3y4nSArFA7fydrcEf2yoeyAy,1777498835,2026-04-29T21:40:35.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,139995618,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,139966128,6,139.98,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
5EgSJKPPFWchEPBYDqg7kgGUrD9EWQ1pVRh751rw6QCk74tYjff95Nr1zRDTCyZA3y4nSArFA7fydrcEf2yoeyAy,1777498835,2026-04-29T21:40:35.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,59998119,6,2MU93nLHhDsHzgEYBKbVbwLDd2pi71ubGp8SkEv9dZwQ,10438958258,6,59.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
3W81XyzRG7SQhuNovsrEJTZKQMTRNUfRDpnamb2xvn2b1SUsr58BzUisGUNPoo4HApg7ouf8ZW42p6NAKTknCiwY,1777498057,2026-04-29T21:27:37.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,6246684888,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,263824762727,6,517.7,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
3W81XyzRG7SQhuNovsrEJTZKQMTRNUfRDpnamb2xvn2b1SUsr58BzUisGUNPoo4HApg7ouf8ZW42p6NAKTknCiwY,1777498057,2026-04-29T21:27:37.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,517717548,6,So11111111111111111111111111111111111111112,6246684888,9,517.7,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
3W81XyzRG7SQhuNovsrEJTZKQMTRNUfRDpnamb2xvn2b1SUsr58BzUisGUNPoo4HApg7ouf8ZW42p6NAKTknCiwY,1777498057,2026-04-29T21:27:37.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,517823881,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,517717548,6,517.79,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
